Marital status,Course,Daytime/evening attendance,Previous qualification,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Total Grade,Total Approved,Total Enrolled,Total Evaluations,Target_encoded
1,10,1,1,0,0,1,1,0,21,8.9,1.4,3.51,Graduate,26.0,12,12,13,2
1,12,1,1,0,0,1,1,1,19,15.5,2.8,-4.06,Enrolled,24.945238099999997,12,14,21,1
1,12,1,1,0,0,1,1,1,21,9.4,-0.8,-3.12,Enrolled,0.0,0,16,16,1
1,7,1,1,0,1,0,1,0,23,13.9,-0.3,0.79,Dropout,0.0,0,10,13,0
1,8,1,1,0,0,1,1,0,18,10.8,1.4,1.74,Graduate,26.85,9,10,11,2
1,10,1,14,0,0,1,1,0,22,13.9,-0.3,0.79,Dropout,26.333333330000002,8,12,13,0
1,2,1,1,0,0,1,1,0,25,12.4,0.5,1.79,Dropout,23.704545449999998,17,24,29,0
1,6,1,15,0,1,1,1,0,27,11.1,0.6,2.02,Dropout,27.9,13,24,25,0
1,7,1,9,0,0,0,1,0,49,10.8,1.4,1.74,Dropout,0.0,0,10,11,0
1,17,0,1,0,0,0,1,0,31,12.7,3.7,-1.7,Dropout,11.0,2,10,5,0
1,11,1,1,0,0,1,1,0,54,16.2,0.3,-0.92,Dropout,28.04761904,11,12,22,0
1,1,1,15,0,1,0,1,0,25,11.1,0.6,2.02,Dropout,24.61363636,33,37,47,0
1,4,1,14,0,0,1,1,0,20,15.5,2.8,-4.06,Enrolled,22.166666669999998,5,13,27,1
1,5,1,3,0,0,1,1,0,28,12.7,3.7,-1.7,Dropout,24.666666669999998,5,12,19,0
2,3,0,12,0,0,1,1,0,41,12.7,3.7,-1.7,Graduate,26.02380953,13,13,13,2
1,14,1,1,0,0,1,1,1,19,11.1,0.6,2.02,Enrolled,25.83928571,12,12,19,1
1,9,1,1,0,0,1,1,0,22,15.5,2.8,-4.06,Dropout,11.5,2,10,14,0
1,11,1,1,0,0,1,1,0,34,15.5,2.8,-4.06,Dropout,13.5,2,12,19,0
1,4,1,1,0,1,0,1,0,28,11.1,0.6,2.02,Dropout,30.09090909,21,21,25,0
1,16,1,1,0,0,1,1,0,42,7.6,2.6,0.32,Enrolled,24.200000000000003,10,12,19,1
1,6,1,1,0,0,0,1,0,21,11.1,0.6,2.02,Enrolled,28.8,9,12,21,1
1,4,1,3,0,0,1,1,0,50,15.5,2.8,-4.06,Dropout,26.5,3,12,17,0
1,9,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Dropout,0.0,0,10,10,0
1,12,1,1,0,0,1,1,0,18,16.2,0.3,-0.92,Dropout,23.31666667,7,14,22,0
2,17,0,1,0,0,1,1,0,59,16.2,0.3,-0.92,Dropout,0.0,0,10,14,0
2,17,0,3,0,0,0,1,0,33,7.6,2.6,0.32,Dropout,0.0,0,10,10,0
1,5,1,1,0,0,1,1,1,23,9.4,-0.8,-3.12,Graduate,26.13333333,11,12,15,2
2,17,0,12,0,0,1,1,0,44,13.9,-0.3,0.79,Dropout,22.47619047,8,10,17,0
2,3,0,1,0,0,1,1,0,37,9.4,-0.8,-3.12,Dropout,0.0,0,12,0,0
2,2,1,12,0,0,1,1,0,36,10.8,1.4,1.74,Dropout,0.0,0,0,0,0
1,17,0,1,0,0,0,1,0,22,7.6,2.6,0.32,Dropout,22.166666669999998,5,10,15,0
2,3,0,12,0,0,1,1,0,49,12.4,0.5,1.79,Graduate,26.5952381,12,12,16,2
1,15,1,1,0,0,1,1,0,23,11.1,0.6,2.02,Graduate,26.083333330000002,10,12,13,2
1,5,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Enrolled,22.4,8,12,17,1
2,3,0,1,0,0,1,1,0,47,16.2,0.3,-0.92,Dropout,12.14285714,6,12,15,0
1,4,1,1,0,0,1,1,0,28,15.5,2.8,-4.06,Graduate,25.366515839999998,29,30,51,2
1,4,1,14,0,0,1,1,0,21,15.5,2.8,-4.06,Enrolled,22.25,8,12,28,1
1,11,1,1,0,1,0,1,0,21,8.9,1.4,3.51,Dropout,21.833333330000002,10,12,17,0
1,10,1,14,0,0,1,1,0,21,13.9,-0.3,0.79,Graduate,24.200000000000003,20,21,27,2
1,5,1,1,0,0,1,1,0,20,13.9,-0.3,0.79,Enrolled,24.928571429999998,10,12,20,1
2,9,1,1,0,0,0,1,0,49,10.8,1.4,1.74,Dropout,0.0,0,10,14,0
1,17,0,1,0,0,1,1,0,40,15.5,2.8,-4.06,Graduate,24.4,10,10,10,2
1,11,1,1,0,0,1,1,1,22,11.1,0.6,2.02,Graduate,28.053571429999998,12,12,16,2
1,7,1,1,0,0,1,1,0,19,15.5,2.8,-4.06,Enrolled,23.3,6,10,13,1
1,17,0,1,0,0,1,1,0,31,13.9,-0.3,0.79,Dropout,0.0,0,10,12,0
1,7,1,1,0,0,1,1,0,30,15.5,2.8,-4.06,Dropout,28.5,4,12,16,0
1,10,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Graduate,21.8,10,12,20,2
1,9,1,1,0,0,1,1,0,22,9.4,-0.8,-3.12,Dropout,25.0,6,10,21,0
1,15,1,1,0,0,1,1,0,19,15.5,2.8,-4.06,Graduate,26.16666666,12,12,16,2
1,2,1,1,0,0,0,1,0,21,7.6,2.6,0.32,Dropout,0.0,0,0,0,0
1,14,1,1,0,0,1,1,0,19,11.1,0.6,2.02,Graduate,28.553571429999998,12,12,15,2
1,9,1,1,0,0,1,1,0,22,16.2,0.3,-0.92,Dropout,10.0,1,10,18,0
1,10,1,1,0,0,1,1,0,22,10.8,1.4,1.74,Graduate,22.4,10,12,18,2
1,10,1,1,0,0,1,1,0,19,9.4,-0.8,-3.12,Graduate,23.25,10,12,21,2
1,11,1,14,0,0,0,1,0,26,16.2,0.3,-0.92,Dropout,0.0,0,12,0,0
1,7,1,14,0,0,1,1,0,23,12.4,0.5,1.79,Enrolled,28.0,4,13,24,1
1,5,1,1,0,0,1,1,0,18,16.2,0.3,-0.92,Enrolled,23.13333333,11,12,17,1
1,9,1,1,0,1,1,1,1,22,15.5,2.8,-4.06,Enrolled,21.666666669999998,7,10,19,1
1,7,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Enrolled,26.54761904,10,10,18,1
1,9,1,1,0,0,1,1,0,20,11.1,0.6,2.02,Dropout,0.0,0,10,19,0
1,5,1,1,0,0,1,1,1,22,7.6,2.6,0.32,Enrolled,23.83333334,12,12,12,1
1,8,1,3,0,0,0,1,0,18,12.7,3.7,-1.7,Dropout,13.0,2,10,12,0
4,17,0,13,0,0,1,1,0,39,10.8,1.4,1.74,Dropout,0.0,0,6,9,0
1,12,1,1,0,0,1,1,0,18,10.8,1.4,1.74,Dropout,0.0,0,16,16,0
1,7,1,1,0,0,1,1,1,18,8.9,1.4,3.51,Graduate,27.2,10,10,10,2
1,10,1,1,0,0,1,1,1,19,13.9,-0.3,0.79,Graduate,27.85714286,12,12,13,2
1,12,1,1,0,0,1,1,0,18,12.4,0.5,1.79,Graduate,25.87916667,14,15,15,2
1,9,1,1,0,0,1,1,1,18,7.6,2.6,0.32,Dropout,12.75,4,10,12,0
1,8,1,14,0,0,1,1,0,22,10.8,1.4,1.74,Graduate,29.1,9,10,12,2
1,10,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Graduate,24.33333334,12,12,13,2
1,8,1,1,0,0,1,1,0,18,12.7,3.7,-1.7,Dropout,31.0,10,10,10,0
1,7,1,12,0,1,0,1,0,31,16.2,0.3,-0.92,Dropout,29.333333330000002,4,10,18,0
1,17,0,1,0,0,1,1,0,28,12.7,3.7,-1.7,Dropout,0.0,0,10,10,0
1,5,1,1,0,0,1,1,0,19,15.5,2.8,-4.06,Dropout,0.0,0,12,0,0
1,11,1,1,0,0,1,1,0,20,16.2,0.3,-0.92,Graduate,28.42857142,12,12,15,2
4,10,1,1,0,0,1,1,0,50,8.9,1.4,3.51,Dropout,12.25,4,12,14,0
1,5,1,1,0,0,1,1,0,38,13.9,-0.3,0.79,Enrolled,32.5,9,12,20,1
2,17,0,1,0,0,1,1,0,31,9.4,-0.8,-3.12,Dropout,24.0,2,10,13,0
1,12,1,1,0,0,1,1,0,27,7.6,2.6,0.32,Enrolled,28.17142858,14,14,14,1
1,10,1,1,0,0,1,1,0,21,12.7,3.7,-1.7,Graduate,20.666666669999998,12,12,19,2
2,7,1,1,0,0,1,1,0,34,8.9,1.4,3.51,Dropout,10.0,1,10,17,0
1,7,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Enrolled,10.0,1,10,17,1
2,17,0,1,0,0,0,1,0,40,9.4,-0.8,-3.12,Dropout,21.166666669999998,5,10,15,0
1,2,1,1,0,0,1,1,1,18,12.7,3.7,-1.7,Graduate,0.0,0,0,0,2
2,5,1,9,0,1,0,1,1,46,15.5,2.8,-4.06,Dropout,0.0,0,12,12,0
1,3,0,1,0,0,1,1,0,37,7.6,2.6,0.32,Dropout,0.0,0,11,22,0
1,4,1,1,0,0,1,1,0,31,16.2,0.3,-0.92,Dropout,0.0,0,12,18,0
1,4,1,1,0,0,1,1,0,34,12.4,0.5,1.79,Graduate,25.73333333,10,12,30,2
1,2,1,1,0,0,1,1,1,18,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0
1,14,1,1,0,0,1,1,1,18,12.4,0.5,1.79,Graduate,27.9047619,12,12,13,2
1,5,1,1,0,0,1,1,1,19,11.1,0.6,2.02,Graduate,24.0,12,12,13,2
1,17,0,1,0,0,1,1,0,40,15.5,2.8,-4.06,Dropout,21.45,9,13,24,0
1,8,1,1,0,0,1,1,0,25,12.4,0.5,1.79,Dropout,0.0,0,12,12,0
1,7,1,1,0,1,1,1,0,20,11.1,0.6,2.02,Dropout,27.833333330000002,7,11,13,0
1,7,1,1,0,0,1,1,0,20,11.1,0.6,2.02,Enrolled,29.514285710000003,10,10,14,1
1,4,1,1,0,0,0,1,0,43,15.5,2.8,-4.06,Dropout,0.0,0,12,0,0
1,7,1,1,0,0,1,1,0,18,7.6,2.6,0.32,Enrolled,27.166666669999998,7,10,15,1
1,4,1,1,0,0,1,1,0,35,15.5,2.8,-4.06,Graduate,23.166666669999998,30,31,35,2
1,17,0,1,0,0,1,1,0,23,7.6,2.6,0.32,Graduate,26.0,9,10,11,2
1,12,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Graduate,23.62767857,15,16,20,2
1,6,1,16,0,0,1,1,1,21,8.9,1.4,3.51,Graduate,27.97222222,16,20,30,2
1,14,1,1,0,0,1,1,0,19,13.9,-0.3,0.79,Enrolled,25.75,8,12,25,1
1,7,1,1,0,0,1,1,0,20,12.4,0.5,1.79,Graduate,27.45238096,10,10,14,2
1,14,1,1,1,0,1,1,1,30,12.4,0.5,1.79,Dropout,0.0,0,12,0,0
4,11,1,1,0,0,1,1,0,44,12.4,0.5,1.79,Graduate,24.166666669999998,12,12,12,2
1,12,1,1,0,0,1,1,0,19,12.7,3.7,-1.7,Graduate,27.22857142,14,16,16,2
1,8,1,14,0,0,1,1,0,22,16.2,0.3,-0.92,Graduate,27.15714286,22,30,47,2
1,8,1,1,0,0,1,1,0,18,7.6,2.6,0.32,Graduate,28.2,9,10,12,2
1,14,1,1,0,0,1,1,1,21,12.7,3.7,-1.7,Graduate,26.55,9,12,14,2
1,6,1,1,0,0,1,1,0,18,7.6,2.6,0.32,Dropout,0.0,0,12,0,0
1,14,1,1,0,0,1,1,0,18,11.1,0.6,2.02,Graduate,27.91071429,12,12,15,2
1,2,1,1,0,0,1,1,0,19,7.6,2.6,0.32,Graduate,0.0,0,0,0,2
1,4,1,14,0,0,1,1,0,21,16.2,0.3,-0.92,Dropout,23.675,8,12,23,0
1,4,1,1,0,0,1,1,0,31,16.2,0.3,-0.92,Graduate,29.725,12,12,18,2
1,11,1,1,0,0,1,1,0,21,9.4,-0.8,-3.12,Dropout,22.0,6,12,20,0
1,7,1,1,0,1,1,1,0,24,8.9,1.4,3.51,Enrolled,21.0,2,10,23,1
1,15,1,1,0,0,1,1,0,27,9.4,-0.8,-3.12,Dropout,0.0,0,9,18,0
1,9,1,1,0,0,1,1,0,20,12.4,0.5,1.79,Graduate,23.13333333,8,10,15,2
1,7,1,14,0,0,1,1,0,22,10.8,1.4,1.74,Enrolled,11.66666667,2,10,15,1
1,4,1,1,0,0,1,1,1,19,15.5,2.8,-4.06,Enrolled,24.5,8,12,19,1
1,15,1,1,0,0,1,1,0,19,8.9,1.4,3.51,Graduate,28.333333330000002,12,12,12,2
1,2,1,1,0,1,1,1,0,23,11.1,0.6,2.02,Enrolled,24.06293706,24,34,47,1
1,8,1,1,0,0,1,1,0,18,12.4,0.5,1.79,Graduate,27.666666669999998,12,12,15,2
1,15,1,1,0,0,0,1,0,29,11.1,0.6,2.02,Enrolled,30.3,11,12,14,1
1,8,1,1,0,0,1,1,0,29,10.8,1.4,1.74,Dropout,31.333333330000002,4,10,21,0
1,4,1,1,0,0,1,1,0,20,16.2,0.3,-0.92,Enrolled,23.06349207,11,12,23,1
1,2,1,1,0,0,1,1,1,19,9.4,-0.8,-3.12,Graduate,0.0,0,0,0,2
1,2,1,1,1,0,1,1,0,22,10.8,1.4,1.74,Enrolled,0.0,0,0,0,1
1,14,1,1,0,0,1,1,0,20,11.1,0.6,2.02,Enrolled,26.0,11,12,20,1
1,8,1,1,0,0,1,1,0,24,9.4,-0.8,-3.12,Enrolled,25.75,7,10,22,1
1,14,1,1,0,0,0,1,0,21,12.7,3.7,-1.7,Dropout,24.25,9,12,15,0
1,9,1,1,0,0,1,1,1,25,12.7,3.7,-1.7,Graduate,29.0,8,10,14,2
1,9,1,1,0,0,0,1,0,32,9.4,-0.8,-3.12,Dropout,0.0,0,10,14,0
1,17,0,1,0,0,0,1,0,26,7.6,2.6,0.32,Dropout,22.583333330000002,11,20,20,0
1,8,1,1,0,0,1,1,1,18,12.4,0.5,1.79,Graduate,26.0,12,12,15,2
1,11,1,1,0,0,1,1,1,19,16.2,0.3,-0.92,Graduate,25.52380953,11,12,18,2
1,5,1,1,0,0,1,1,1,19,12.4,0.5,1.79,Graduate,27.5,12,12,12,2
1,7,1,15,0,0,1,1,0,27,11.1,0.6,2.02,Dropout,28.30952381,11,11,13,0
1,4,1,1,0,1,1,1,0,21,8.9,1.4,3.51,Enrolled,23.244444440000002,19,24,35,1
1,7,1,1,0,0,1,1,0,20,13.9,-0.3,0.79,Enrolled,11.5,4,10,21,1
1,5,1,14,0,0,1,1,0,21,12.4,0.5,1.79,Graduate,25.833333330000002,12,12,14,2
1,15,1,1,0,0,1,1,0,22,9.4,-0.8,-3.12,Enrolled,24.06666667,8,12,22,1
1,2,1,1,0,1,0,1,0,19,12.7,3.7,-1.7,Graduate,0.0,0,0,0,2
1,9,1,1,0,0,1,1,1,18,11.1,0.6,2.02,Dropout,23.3,6,10,18,0
1,10,1,1,0,0,1,1,0,28,13.9,-0.3,0.79,Dropout,0.0,0,10,11,0
2,4,1,1,0,1,0,1,0,25,15.5,2.8,-4.06,Dropout,23.428571429999998,10,17,38,0
1,4,1,1,0,0,1,1,0,25,15.5,2.8,-4.06,Dropout,24.1,18,27,47,0
1,9,1,1,0,0,1,1,0,18,8.9,1.4,3.51,Enrolled,25.833333330000002,5,10,22,1
1,11,1,1,0,0,1,1,0,26,10.8,1.4,1.74,Dropout,0.0,0,12,18,0
1,9,1,1,0,0,1,1,1,18,13.9,-0.3,0.79,Graduate,24.25,10,10,15,2
1,15,1,1,0,0,1,1,0,22,15.5,2.8,-4.06,Enrolled,23.66666666,6,12,31,1
1,4,1,1,0,0,1,1,0,25,16.2,0.3,-0.92,Dropout,0.0,0,12,18,0
1,15,1,1,0,0,1,1,0,19,8.9,1.4,3.51,Enrolled,23.8,10,12,22,1
1,15,1,1,0,0,1,1,0,19,13.9,-0.3,0.79,Graduate,29.0,12,12,14,2
1,12,1,1,0,0,1,1,0,19,16.2,0.3,-0.92,Graduate,24.20535714,15,15,19,2
4,3,0,12,0,0,1,1,0,45,10.8,1.4,1.74,Dropout,22.5,8,16,23,0
2,17,0,1,0,0,1,1,0,52,7.6,2.6,0.32,Graduate,24.0,10,10,13,2
1,9,1,1,0,0,0,1,0,20,9.4,-0.8,-3.12,Dropout,23.0,6,10,16,0
1,12,1,1,0,0,1,1,0,19,10.8,1.4,1.74,Graduate,31.77142858,14,16,16,2
1,12,1,1,0,1,0,1,0,21,12.4,0.5,1.79,Dropout,24.52,8,14,24,0
2,3,0,1,0,0,0,1,0,35,9.4,-0.8,-3.12,Graduate,28.166666669999998,12,12,12,2
2,2,1,9,0,0,1,1,0,36,7.6,2.6,0.32,Graduate,0.0,0,0,0,2
4,12,1,12,0,1,0,1,0,47,15.5,2.8,-4.06,Dropout,0.0,0,15,15,0
1,17,0,1,0,0,1,1,0,22,8.9,1.4,3.51,Dropout,0.0,0,10,0,0
2,17,0,1,0,0,1,1,0,41,7.6,2.6,0.32,Dropout,22.25,7,10,16,0
1,7,1,3,0,0,1,1,0,26,10.8,1.4,1.74,Dropout,0.0,0,10,11,0
2,3,0,1,0,0,0,0,0,51,10.8,1.4,1.74,Dropout,11.25,4,12,25,0
2,17,0,1,0,0,1,0,0,43,9.4,-0.8,-3.12,Enrolled,23.166666669999998,7,10,21,1
2,3,0,1,0,0,1,0,0,41,7.6,2.6,0.32,Graduate,22.466666670000002,8,12,19,2
1,9,1,1,0,0,1,1,0,23,7.6,2.6,0.32,Graduate,22.80681818,18,20,35,2
1,10,1,1,0,0,1,1,0,22,9.4,-0.8,-3.12,Dropout,0.0,0,11,21,0
1,5,1,1,1,0,1,1,1,25,12.7,3.7,-1.7,Dropout,21.5,8,12,14,0
1,17,0,1,0,0,1,1,0,25,9.4,-0.8,-3.12,Graduate,22.15714286,29,29,30,2
1,2,1,16,0,0,0,1,1,22,8.9,1.4,3.51,Graduate,25.21212122,22,23,31,2
1,4,1,1,0,0,1,1,0,24,8.9,1.4,3.51,Enrolled,26.97142857,12,13,16,1
1,6,1,2,0,0,1,1,0,47,16.2,0.3,-0.92,Dropout,0.0,0,12,0,0
2,17,0,12,0,0,1,1,0,41,7.6,2.6,0.32,Dropout,0.0,0,10,10,0
1,4,1,1,0,0,1,1,0,43,13.9,-0.3,0.79,Graduate,26.977777779999997,11,12,20,2
1,4,1,1,0,0,1,1,0,29,16.2,0.3,-0.92,Dropout,0.0,0,7,12,0
1,7,1,1,0,0,1,1,0,30,7.6,2.6,0.32,Dropout,0.0,0,4,4,0
1,9,1,13,0,0,0,1,0,26,12.7,3.7,-1.7,Dropout,0.0,0,9,4,0
1,17,0,1,0,0,0,1,0,27,15.5,2.8,-4.06,Dropout,0.0,0,10,15,0
2,14,1,1,0,0,1,1,1,36,9.4,-0.8,-3.12,Graduate,23.0,10,10,12,2
1,4,1,12,0,0,1,1,0,29,15.5,2.8,-4.06,Dropout,22.52380953,12,16,23,0
1,7,1,1,0,0,1,1,0,35,9.4,-0.8,-3.12,Dropout,24.28571429,12,18,20,0
1,15,1,1,0,0,1,1,1,18,10.8,1.4,1.74,Graduate,24.1,9,12,22,2
1,17,0,1,0,0,1,1,1,24,8.9,1.4,3.51,Graduate,32.0,10,10,10,2
1,15,1,1,0,0,1,1,1,18,10.8,1.4,1.74,Dropout,25.166666669999998,12,12,13,0
1,7,1,1,0,0,1,1,0,18,7.6,2.6,0.32,Enrolled,25.0,7,10,17,1
2,6,1,1,0,0,1,1,0,21,9.4,-0.8,-3.12,Enrolled,11.66666667,3,10,22,1
1,7,1,1,0,0,1,1,0,21,9.4,-0.8,-3.12,Graduate,25.6,10,10,20,2
1,4,1,1,0,0,1,1,0,32,15.5,2.8,-4.06,Graduate,25.79761904,25,30,45,2
1,7,1,1,0,0,1,1,1,22,11.1,0.6,2.02,Dropout,24.833333330000002,6,11,23,0
1,4,1,3,0,0,0,1,0,32,15.5,2.8,-4.06,Dropout,25.42727273,21,29,55,0
1,14,1,6,0,0,1,1,0,35,9.4,-0.8,-3.12,Dropout,14.0,1,10,10,0
1,9,1,1,0,0,0,1,0,23,8.9,1.4,3.51,Dropout,0.0,0,10,0,0
1,3,0,1,0,0,1,1,0,39,7.6,2.6,0.32,Enrolled,22.4,8,12,20,1
2,14,1,1,0,0,1,1,0,35,9.4,-0.8,-3.12,Dropout,10.0,1,10,10,0
2,4,1,3,0,0,1,1,0,32,16.2,0.3,-0.92,Graduate,36.56730769,18,18,22,2
1,16,1,1,0,0,1,1,0,20,7.6,2.6,0.32,Dropout,0.0,0,12,24,0
1,12,1,1,0,0,1,1,0,34,16.2,0.3,-0.92,Enrolled,23.93333333,10,14,31,1
1,17,0,15,0,0,1,1,0,44,8.9,1.4,3.51,Dropout,29.7,12,12,15,0
2,11,1,12,0,0,1,1,0,53,16.2,0.3,-0.92,Graduate,25.0,5,20,22,2
1,7,1,12,0,1,0,1,0,28,12.4,0.5,1.79,Dropout,0.0,0,10,17,0
1,17,0,3,0,0,1,1,0,31,12.7,3.7,-1.7,Dropout,27.022222220000003,14,14,14,0
1,2,1,1,0,1,0,1,0,18,9.4,-0.8,-3.12,Enrolled,0.0,0,0,0,1
1,4,1,1,0,1,0,1,0,44,15.5,2.8,-4.06,Dropout,12.0,4,13,30,0
1,6,1,1,0,0,1,1,0,19,12.7,3.7,-1.7,Graduate,24.6,9,10,17,2
1,2,1,1,0,0,1,1,0,21,8.9,1.4,3.51,Enrolled,28.16666666,23,23,27,1
1,7,1,1,0,0,1,1,1,18,9.4,-0.8,-3.12,Dropout,0.0,0,10,10,0
1,4,1,14,0,0,1,1,0,20,16.2,0.3,-0.92,Graduate,29.8,12,12,18,2
1,5,1,1,0,0,1,1,0,55,11.1,0.6,2.02,Graduate,28.0,12,12,12,2
1,9,1,1,0,0,1,1,0,27,7.6,2.6,0.32,Enrolled,23.0,4,10,24,1
1,7,1,1,0,0,1,1,0,19,12.4,0.5,1.79,Dropout,0.0,0,10,0,0
1,9,1,1,0,0,1,1,0,18,12.4,0.5,1.79,Graduate,24.799999999999997,10,10,10,2
2,15,1,1,0,0,1,1,0,43,15.5,2.8,-4.06,Dropout,11.75,4,12,17,0
1,11,1,1,0,0,1,1,0,18,13.9,-0.3,0.79,Dropout,0.0,0,12,0,0
1,2,1,1,0,0,1,1,0,18,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0
1,11,1,1,0,1,1,1,1,20,8.9,1.4,3.51,Dropout,0.0,0,12,13,0
2,17,0,1,0,1,0,1,0,29,10.8,1.4,1.74,Dropout,23.05,8,10,15,0
1,8,1,12,0,1,1,1,0,44,13.9,-0.3,0.79,Dropout,11.57142857,5,12,20,0
1,7,1,1,0,0,1,1,0,18,10.8,1.4,1.74,Enrolled,26.0,5,10,15,1
1,4,1,14,0,0,1,1,1,20,15.5,2.8,-4.06,Enrolled,26.13333333,11,12,24,1
1,5,1,1,0,0,1,1,0,20,12.4,0.5,1.79,Dropout,25.416666669999998,7,15,18,0
2,9,1,1,0,0,1,1,0,36,10.8,1.4,1.74,Dropout,0.0,0,9,13,0
1,8,1,14,0,0,1,1,0,19,13.9,-0.3,0.79,Enrolled,22.6,7,12,25,1
2,6,1,12,0,0,0,1,0,29,12.7,3.7,-1.7,Dropout,0.0,0,10,10,0
1,14,1,1,0,0,1,1,0,18,10.8,1.4,1.74,Dropout,21.583333330000002,7,12,16,0
1,4,1,1,0,0,0,1,0,24,13.9,-0.3,0.79,Dropout,0.0,0,12,0,0
1,15,1,1,0,0,1,1,0,20,15.5,2.8,-4.06,Graduate,29.333333330000002,12,12,13,2
2,3,0,12,0,1,0,1,0,45,16.2,0.3,-0.92,Dropout,0.0,0,11,12,0
1,12,1,1,0,0,1,1,1,28,7.6,2.6,0.32,Graduate,27.0,40,46,46,2
1,11,1,1,0,0,1,1,0,23,7.6,2.6,0.32,Enrolled,24.86666667,11,12,18,1
1,12,1,1,0,0,1,1,0,18,12.4,0.5,1.79,Graduate,23.79142857,14,15,18,2
1,9,1,1,0,0,1,1,0,23,9.4,-0.8,-3.12,Dropout,22.0,6,10,14,0
1,2,1,1,0,0,1,1,0,22,7.6,2.6,0.32,Enrolled,0.0,0,0,0,1
1,5,1,1,0,0,1,1,1,22,12.4,0.5,1.79,Graduate,25.06666667,11,12,12,2
1,17,0,9,0,0,1,1,0,33,10.8,1.4,1.74,Graduate,28.033333329999998,10,10,11,2
1,4,1,16,0,0,1,1,0,21,8.9,1.4,3.51,Graduate,24.88181818,21,24,34,2
2,9,1,1,0,0,1,1,0,45,15.5,2.8,-4.06,Graduate,29.63333333,10,10,11,2
2,4,1,1,0,0,0,1,0,44,15.5,2.8,-4.06,Dropout,23.5,5,17,18,0
4,14,1,1,0,0,1,1,0,42,12.7,3.7,-1.7,Dropout,0.0,0,12,0,0
1,9,1,1,0,0,1,1,0,20,12.4,0.5,1.79,Dropout,0.0,0,10,0,0
1,9,1,1,0,0,1,1,0,20,9.4,-0.8,-3.12,Enrolled,25.166666669999998,5,10,19,1
1,11,1,1,0,0,1,1,1,20,8.9,1.4,3.51,Graduate,27.21428571,12,12,13,2
1,15,1,1,0,0,1,1,0,20,9.4,-0.8,-3.12,Enrolled,23.916666669999998,7,12,24,1
1,9,1,1,0,0,1,1,0,19,8.9,1.4,3.51,Enrolled,24.3,7,10,22,1
1,3,0,1,0,1,0,1,0,26,12.4,0.5,1.79,Dropout,20.928571429999998,11,18,29,0
2,4,1,1,0,0,1,1,0,31,13.9,-0.3,0.79,Graduate,27.5,11,12,21,2
1,15,1,1,0,1,1,1,1,19,16.2,0.3,-0.92,Graduate,26.666666669999998,12,12,12,2
1,15,1,12,0,0,1,1,0,28,7.6,2.6,0.32,Graduate,26.83333334,12,12,13,2
1,2,1,1,0,0,1,1,1,20,10.8,1.4,1.74,Graduate,0.0,0,0,0,2
2,3,0,1,0,0,1,0,0,43,9.4,-0.8,-3.12,Graduate,25.5,12,12,12,2
1,2,1,12,0,0,1,1,1,25,15.5,2.8,-4.06,Dropout,0.0,0,0,0,0
1,10,1,12,1,1,1,0,0,40,16.2,0.3,-0.92,Dropout,25.0,3,12,23,0
1,6,1,14,0,0,1,0,0,20,12.4,0.5,1.79,Graduate,26.708333330000002,11,12,23,2
2,3,0,9,0,0,1,0,0,46,11.1,0.6,2.02,Graduate,25.66666666,9,12,19,2
1,1,1,1,0,0,1,0,0,26,8.9,1.4,3.51,Graduate,24.82467532,34,35,41,2
2,12,1,1,0,0,1,0,1,34,12.4,0.5,1.79,Graduate,25.5847619,13,15,16,2
1,16,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Dropout,0.0,0,12,0,0
1,12,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,27.17142858,14,16,16,2
1,13,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,22.58055556,15,15,19,2
1,3,0,1,0,0,1,1,1,37,13.9,-0.3,0.79,Graduate,23.85714286,11,13,16,2
1,2,1,1,0,0,1,1,1,23,9.4,-0.8,-3.12,Graduate,0.0,0,0,0,2
1,5,1,1,0,0,1,1,0,26,15.5,2.8,-4.06,Graduate,27.61538462,27,27,27,2
1,15,1,1,0,0,0,0,0,18,10.8,1.4,1.74,Dropout,12.0,5,12,8,0
1,12,1,1,0,0,1,0,0,18,12.4,0.5,1.79,Enrolled,23.994999999999997,9,14,25,1
1,12,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Graduate,26.26107143,15,15,16,2
1,6,1,1,0,0,1,0,0,18,12.4,0.5,1.79,Graduate,25.5,12,12,22,2
1,14,1,1,0,0,1,0,0,19,8.9,1.4,3.51,Dropout,26.13333333,11,12,14,0
1,7,1,1,0,0,1,1,0,20,8.9,1.4,3.51,Enrolled,24.25,5,10,24,1
